"stableDegree";"stablePartners";"K-Core";"TentativeSIC";"acronym";"activityType";"barPower";"betwCentrality";"birthDate";"call";"city";"commDate";"country";"ecContribution";"ecMaxContribution";"endDate";"endOfParticipation";"fundingScheme";"intimacy";"manager";"moneyTogether";"myMoney";"name";"numPartners";"numProjects";"objective";"orgId";"organizationUrl";"postCode";"programme";"projectNode";"projectUrl";"projectsTogether";"rcn";"relationshipValue";"role";"shortName";"startDate";"status";"street";"topics";"totMoney";"totalCost";"wBarPower";"weightedBarPower"
4;2;0;;;"PRC";0;0;0;;"NEUILLY SUR SEINE";0;"FR";0;0;;false;;0;false;0;0;"BIO INTELLIGENCE SERVICE";45;4;;"998302564";;;;false;;0;;0;;"Deloitte";;;"AVENUE CHARLES DE GAULLE 185";;672063;0;0;-0.0136668
10;5;0;;;"REC";0;0;0;;"Kassel";0;"DE";0;0;;false;;0;false;0;0;"European Distributed Energy Resources Laboratories e.V.";33;2;;"995966028";;;;false;;0;;0;;"DERlab e.V.";;;"Königstor  59";;1.11009e+06;0;0;-0.000160587
18;9;0;;;"PRC";0;360.47;0;;"ARNHEM";0;"NL";0;0;;false;;0;false;0;0;"DNV GL NETHERLANDS B.V.";88;5;;"916816162";;;;false;;0;;0;;"DNV GL NL";;;"UTRECHTSEWEG 310";;7.66687e+06;0;0;0.0489395
2;1;0;;;"PRC";0;0;0;;"SOUTHEND ON SEA";0;"UK";0;0;;false;;0;false;0;0;"VAYON ENERGY STORAGE LIMITED";37;2;;"939104143";;;;false;;0;;0;;"GOOD";;;"1 ROYAL TERRACE";;1.1065e+06;0;0;0.010025
26;13;0;;;"PRC";0;1304.02;0;;"ARNHEM";0;"NL";0;0;;false;;0;false;0;0;"KEMA NEDERLAND BV";87;5;;"999931679";;;;false;;0;;0;;"DNV GL";;;"UTRECHTSEWEG 310";;189000;0;0;-0.0391333
6;3;0;;;"PRC";0;0;0;;"BUCURESTI";0;"RO";0;0;;false;;0;false;0;0;"ECRO SRL";35;2;;"964772477";;;;false;;0;;0;;"ECRO";;;"STR PRECUPETII VECHI 6 SECTOR 2";;813969;0;0;0.000770654
2;1;0;;;"PRC";0;0;0;;"BESANCON";0;"FR";0;0;;false;;0;false;0;0;"SONAXIS SA";23;3;;"985630484";;;;false;;0;;0;;"Sonaxis";;;"rue Sophie Germain  6";;1.16952e+06;0;0;-0.0280661
4;2;0;;;"REC";0;0;0;;"Würzburg";0;"DE";0;0;;false;;0;false;0;0;"SKZ-KFE GGMBH KUNSTSTOFF- FORSCHUNG UND- ENTWICKLUNG";27;2;;"952911608";;;;false;;0;;0;;"SKZ - KFE gGmbH";;;"Friedrich-Bergius-Ring   22";;674180;0;0;-0.0120001
2;1;0;;;"PRC";0;0;0;;"ROTTERDAM";0;"NL";0;0;;false;;0;false;0;0;"HAVENBEDRIJF ROTTERDAM NV";67;3;;"999960973";;;;false;;0;;0;;"Port of Rotterdam";;;"WILHELMINAKADE 909";;403323;0;0;-0.0323438
8;4;0;;;"HES";0;6271;0;;"ZARAGOZA";0;"ES";0;0;;false;;0;false;0;0;"FUNDACION ZARAGOZA LOGISTICS CENTER";96;6;;"999608960";;;;false;;0;;0;;"ZLC";;;"CALLE BARI 55 BLOQUE 5";;1.53662e+06;0;0;-0.00223694
4;2;0;;;"REC";0;2.7625;0;;"WAGENINGEN";0;"NL";0;0;;false;;0;false;0;0;"STICHTING EFFOST";65;5;;"998026987";;;;false;;0;;0;;"EFFoST";;;"NIEUWE KANAAL 9 A";;1.06491e+06;0;0;-0.0101813
6;3;0;;;"REC";0;0;0;;"WARSZAWA";0;"PL";0;0;;false;;0;false;0;0;"INSTYTUT TECHNOLOGII MATERIALOW ELEKTRONICZNYCH";158;3;;"999509729";;;;false;;0;;0;;"ITME";;;"Wolczynska Street 133";;1.89708e+06;0;0;0.00264276
2;1;0;;;"PRC";0;0;0;;"VANTAA";0;"FI";0;0;;false;;0;false;0;0;"VAISALA OYJ";18;2;;"953862693";;;;false;;0;;0;;"VAI";;;"VANHA NURMIJARVENTIE 21";;294278;0;0;-0.0749319
2;1;0;;;"PRC";0;0;0;;"LONDON";0;"UK";0;0;;false;;0;false;0;0;"IMPASARA LIMITED";12;2;;"989201830";;;;false;;0;;0;;"IMP";;;"43-45 DORSET STREET 2ND FLOOR";;434687;0;0;-0.0887955
2;1;0;;;"REC";0;0;0;;"COIMBRA";0;"PT";0;0;;false;;0;false;0;0;"CENTRO DE ESTUDOS SOCIAIS";27;8;;"998333895";;;;false;;0;;0;;"CES";;;"COLEGIO S JERONIMO PRACA D DINIS";;6.57101e+06;0;0;-0.0187723
24;12;0;;;"HES";0;331.657;0;;"CAMERINO";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DEGLI STUDI DI CAMERINO";47;5;;"999845737";;;;false;;0;;0;;"UNICAM";;;"PIAZZA CAVOUR  19F";;1.26705e+06;0;0;-0.00934494
2;1;0;;;"PRC";0;0;0;;"GRENOBLE";0;"FR";0;0;;false;;0;false;0;0;"MICROOLED SARL";10;2;;"995787936";;;;false;;0;;0;;"MOD";;;"PARVIS LOUIS NEEL, BHT, BATIMENT 52 7";;1.06131e+06;0;0;-0.0289541
2;1;0;;;"PRC";0;0;0;;"DRESDEN";0;"DE";0;0;;false;;0;false;0;0;"X-FAB Dresden GmbH & Co. KG";19;2;;"967310482";;;;false;;0;;0;;"X-FAB";;;"GRENZSTRASSE 28";;2.71191e+06;0;0;0.0938305
12;6;0;;;"OTH";0;1573.42;0;;"GENT";0;"BE";0;0;;false;;0;false;0;0;"BIO BASE EUROPE PILOT PLANT VZW";98;10;;"986528219";;;;false;;0;;0;;"BBEPP";;;"RODENHUIZEKAAI  1";;7.1381e+06;0;0;0.045279
4;2;0;;;"REC";0;0;0;;"PARIS";0;"FR";0;0;;false;;0;false;0;0;"CENTRE TECHNIQUE INTERPROFESSIONNEL DES FRUITS ET LEGUMES";32;2;;"952307783";;;;false;;0;;0;;"CTIFL";;;"RUE BERGERE 22";;263963;0;0;-0.0208234
8;4;0;;;"REC";0;0;0;;"BOLOGNA";0;"IT";0;0;;false;;0;false;0;0;"ISTITUTO ORTOPEDICO RIZZOLI";39;3;;"999445709";;;;false;;0;;0;;"IOR";;;"VIA DI BARBIANO  1/10";;914041;0;0;-0.0141367
2;1;0;;;"PRC";0;0;0;;"Oxford";0;"UK";0;0;;false;;0;false;0;0;"Oxitec Limited";29;2;;"998502966";;;;false;;0;;0;;"OXI";;;"Miton park  71";;357934;0;0;-0.0308532
8;4;0;;;"PUB";0;2441.67;0;;"BET DAGAN";0;"IL";0;0;;false;;0;false;0;0;"THE AGRICULTURAL RESEARCH ORGANISATION OF ISRAEL - THE VOLCANI CENTRE";58;4;;"999820614";;;;false;;0;;0;;"ARO";;;"Derech Hamcabim  68";;1.38499e+06;0;0;-0.00751005
2;1;0;;;"PRC";0;0;0;;"BREMEN";0;"DE";0;0;;false;;0;false;0;0;"BRUKER DALTONIK GMBH";21;2;;"999521369";;;;false;;0;;0;;"BD";;;"Fahrenheitstrasse 4";;687591;0;0;-0.0139597
4;2;0;;;"PUB";0;0;0;;"EDINBURGH";0;"UK";0;0;;false;;0;false;0;0;"SCOTTISH GOVERNMENT";68;3;;"998850032";;;;false;;0;;0;;"SASA";;;"St Andrews House, Regent Road";;364606;0;0;-0.0294699
4;2;0;;;"HES";0;0;0;;"HANGZHOU";0;"CN";0;0;;false;;0;false;0;0;"Zhejiang University";45;2;;"998755845";;;;false;;0;;0;;"ZJU";;;"ZHE DA ROAD  38";;0;0;0;-0.0409946
4;2;0;;;"REC";0;0;0;;"BEIJING";0;"CN";0;0;;false;;0;false;0;0;"INSTITUTE OF PLANT PROTECTION CHINESE ACADEMY OF AGRICULTURE SCIENCES";45;2;;"958316448";;;;false;;0;;0;;"IPP CAAS";;;"WEST YUANMINGYUAN ROAD 2";;0;0;0;-0.0409946
4;2;0;;;"PRC";0;0.55;0;;"HAMBURG";0;"DE";0;0;;false;;0;false;0;0;"AIRBUS OPERATIONS GMBH";33;4;;"999964756";;;;false;;0;;0;;"AIRBUS";;;"Kreetslag 10";;1.30975e+06;0;0;-0.0430411
8;4;0;;;"PRC";0;0;0;;"AACHEN";0;"DE";0;0;;false;;0;false;0;0;"MEAB CHEMIE TECHNIK GMBH";21;2;;"953907992";;;;false;;0;;0;;"MEAB";;;"DENNEWARTSTRASSE 25";;765716;0;0;-0.00632562
8;4;0;;;"PRC";0;0;0;;"MAROUSI";0;"EL";0;0;;false;;0;false;0;0;"ALOUMINION TIS ELLADOS VIOMICHANIKI KAI EMPORIKI ANONYMOS ETAIREIA VEAE";21;2;;"990568075";;;;false;;0;;0;;"AoG";;;"ARTEMIDOS 8";;1.55477e+06;0;0;0.0672743
16;8;0;;;"OTH";0;0;0;;"MUNCHEN";0;"DE";0;0;;false;;0;false;0;0;"EUROPEAN FOUNDATION FOR THE CARE OF NEWBORN INFANTS";22;2;;"951310526";;;;false;;0;;0;;"EFCNI";;;"HOFMANNSTR 7 A";;343750;0;0;-0.0313005
16;8;0;;;"REC";0;44.0867;0;;"Bruxelles";0;"BE";0;0;;false;;0;false;0;0;"BELGISCH INSTITUUT VOOR DE VERKEERSVEILIGHEID VZW INSTITUT BELGE POURLA SECURITE ROUTIERE ASBL";73;4;;"996872590";;;;false;;0;;0;;"IBSR/BIVV";;;"Chaussée de Haecht   1405";;1.11951e+06;0;0;0.0244756
8;4;0;;;"OTH";0;0;0;;"PERUGIA";0;"IT";0;0;;false;;0;false;0;0;"PSIQUADRO SOCIETA COOPERATIVA";28;3;;"990502018";;;;false;;0;;0;;"PSIQUADRO SCARL";;;"VIA SANDRO PENNA 22";;276280;0;0;-0.000455786
20;10;0;;;"OTH";0;0;0;;"GRANADA";0;"ES";0;0;;false;;0;false;0;0;"DESCUBRE - FUNDACION ANDALUZA PARA LA DIVULGACION DE LA INNOVACION Y EL CONOCIMIENTO";15;2;;"968872473";;;;false;;0;;0;;"DESCUBRE";;;"AVENIDA DE LA CIENCIA";;51600;0;0;0.0802858
20;10;0;;;"PUB";0;0;0;;"CORDOBA";0;"ES";0;0;;false;;0;false;0;0;"INSTITUTO MUNICIPAL DE GESTION MEDIOAMBIENTAL - JARDIN BOTANICO DE CORDOBA";15;2;;"951814635";;;;false;;0;;0;;"IMGEMA";;;"AVDA. DE LINNEO S/N";;10632;0;0;-0.0424527
20;10;0;;;"HES";0;0;0;;"JAEN";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD DE JAEN";26;3;;"999849423";;;;false;;0;;0;;"UJA";;;"CAMPUS LAS LAGUNILLAS SN EDIFICO B1 VICERRECTORADO DE INVESTIGACION DESAR TECN E INNOVACION";;136500;0;0;0.0231424
14;7;0;;;"HES";0;43.4183;0;;"ISTANBUL";0;"TR";0;0;;false;;0;false;0;0;"BOGAZICI UNIVERSITESI";125;10;;"999882500";;;;false;;0;;0;;"BU";;;"BEBEK";;2.9845e+06;0;0;-0.0231752
4;2;0;;;"REC";0;0;0;;"LYON CEDEX 08";0;"FR";0;0;;false;;0;false;0;0;"CENTRE INTERNATIONAL DE RECHERCHE SUR LE CANCER";25;2;;"999520496";;;;false;;0;;0;;"IARC";;;"150 COURS ALBERT THOMAS";;443569;0;0;-0.00191811
2;1;0;;;"REC";0;0;0;;"London";0;"UK";0;0;;false;;0;false;0;0;"BRITISH MUSEUM";28;3;;"998580760";;;;false;;0;;0;;"BM";;;"GREAT RUSSELL STREET";;2.63903e+06;0;0;0.0604753
2;1;0;;;"OTH";0;0;0;;"WARSZAWA";0;"PL";0;0;;false;;0;false;0;0;"CEZAMAT PW Sp. z o.o.";17;2;;"936266505";;;;false;;0;;0;;"CEZAMAT PW";;;"UL POLNA 50";;725000;0;0;-0.0125109
26;13;0;;;"REC";0;103.693;0;;"DUBENDORF";0;"CH";0;0;;false;;0;false;0;0;"EIDGENOESSISCHE ANSTALT FUER WASSERVERSORGUNG ABWASSERREINIGUNG UND GEWAESSERSCHUTZ";98;7;;"998124569";;;;false;;0;;0;;"EAWAG";;;"UBERLANDSTRASSE 133";;795681;0;0;-0.0414462
8;4;0;;;"HES";0;6270;0;;"LIBEREC";0;"CZ";0;0;;false;;0;false;0;0;"TECHNICKA UNIVERZITA V LIBERCI";80;5;;"999856213";;;;false;;0;;0;;"TUL";;;"STUDENTSKA 1402/2";;973571;0;0;-0.0153691
16;8;0;;;"PRC";0;115.083;0;;"STUTTGART";0;"DE";0;0;;false;;0;false;0;0;"EUROPEAN VIRTUAL INSTITUTE FOR INTEGRATED RISK MANAGEMENT EU VRI EWIV";106;5;;"999967375";;;;false;;0;;0;;"EU-VRi";;;"WILLI BLEICHER STR 19";;1.663e+06;0;0;0.0203608
12;6;0;;;"PRC";0;0;0;;"MALVERN";0;"UK";0;0;;false;;0;false;0;0;"MALVERN INSTRUMENTS LTD";61;3;;"987136021";;;;false;;0;;0;;"Malvern";;;"GROVEWOOD ROAD";;1.12208e+06;0;0;-0.00392745
2;1;0;;;"REC";0;0;0;;"ORMYLIA";0;"EL";0;0;;false;;0;false;0;0;"IDRYMA ORMYLIA";29;2;;"998282776";;;;false;;0;;0;;"OF-ADC";;;"ORMYLIA";;975000;0;0;0.0216986
2;1;0;;;"PUB";0;0;0;;"Firenze";0;"IT";0;0;;false;;0;false;0;0;"OPIFICIO DELLE PIETRE DURE";29;2;;"996543760";;;;false;;0;;0;;"OPIFICIO";;;"Via degli Alfani 78";;351875;0;0;-0.0329004
36;18;0;;;"PRC";0;100.785;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"IXION INDUSTRY AND AEROSPACE SL";153;5;;"953627953";;;;false;;0;;0;;"IXION";;;"CALLE JULIAN CAMARILLO 21B";;878094;0;0;-0.00798809
2;1;0;;;"PRC";0;0;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"ESTEYCO SAP";9;3;;"935928169";;;;false;;0;;0;;"ESTEYCO";;;"CALLE MENENDEZ PIDAL 17";;8.93774e+06;0;0;0.186692
12;6;0;;;"PRC";0;1413.26;0;;"TOULOUSE";0;"FR";0;0;;false;;0;false;0;0;"SOLVIONIC";39;4;;"999743305";;;;false;;0;;0;;"SOLVIONIC SA";;;"195 RTE D'ESPAGNE SITE BIOPARC SANOFI";;1.12153e+06;0;0;-0.0424409
2;1;0;;;"PRC";0;0;0;;"VIALDECAVALLS BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"IDNEO TECHNOLOGIES SL";48;2;;"968682450";;;;false;;0;;0;;"IDNEO";;;"POLIGONO INDUSTRIAL CAN MITJANS SN";;458353;0;0;-0.0198209
4;2;0;;;"PRC";0;0;0;;"BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"FICO-TRIAD SA";57;2;;"986125863";;;;false;;0;;0;;"TRIAD";;;"GRAN VIA DE CARLES III 98 - 5°";;504085;0;0;-0.0129091
2;1;0;;;"PRC";0;0;0;;"ABINGDON";0;"UK";0;0;;false;;0;false;0;0;"OXIS ENERGY LIMITED";21;2;;"952176542";;;;false;;0;;0;;"Oxis Energy";;;"CULHAM SCIENCE CENTRE E1";;1.21294e+06;0;0;0.0831408
2;1;0;;;"HES";0;0;0;;"LISBOA";0;"PT";0;0;;false;;0;false;0;0;"UNIVERSIDADE NOVA DE LISBOA";15;2;;"960782479";;;;false;;0;;0;;"FCM-UNL";;;"CAMPUS DE CAMPOLIDE";;271669;0;0;-0.0398947
8;4;0;;;"HES";0;0.654625;0;;"SYDNEY";0;"AU";0;0;;false;;0;false;0;0;"UNIVERSITY OF NEW SOUTH WALES";101;5;;"998090910";;;;false;;0;;0;;"UNSW";;;"ANZAC PARADE";;187132;0;0;-0.0400553
2;1;0;;;"REC";0;0;0;;"SOFIA";0;"BG";0;0;;false;;0;false;0;0;"ROUMEN TSANEV INSTITUTE OF MOLECULAR BIOLOGY BULGARIAN ACADEMY OF SCIENCES";59;2;;"968504358";;;;false;;0;;0;;"IMB-BAS";;;"Acad G. Bonchev  21";;282925;0;0;-0.0028017
24;12;0;;;"REC";0;74.6674;0;;"KOBENHAVN";0;"DK";0;0;;false;;0;false;0;0;"DET NATIONALE FORSKNINGSCENTER FORARBEJDSMILJO";124;7;;"998561748";;;;false;;0;;0;;"NRCWE";;;"LERSO PARKALLE  105";;4.48373e+06;0;0;0.00467196
2;1;0;;;"OTH";0;0;0;;"SAINT DENIS LA PLAINE";0;"FR";0;0;;false;;0;false;0;0;"ASSOCIATION FRANCAISE DE NORMALISATION";65;2;;"998510532";;;;false;;0;;0;;"AFNOR";;;"AVENUE FRANCIS DE PRESSENCE  11";;141992;0;0;-0.0163828
8;4;0;;;"REC";0;50.4605;0;;"JOENSUU";0;"FI";0;0;;false;;0;false;0;0;"EUROPEAN FOREST INSTITUTE";73;5;;"999528547";;;;false;;0;;0;;"EFI";;;"YLIOPISTOKATU 6";;1.52194e+06;0;0;0.0217861
20;10;0;;;"PUB";0;3146.15;0;;"Floriana";0;"MT";0;0;;false;;0;false;0;0;"MINISTRY FOR EDUCATION AND EMPLOYMENT";70;8;;"947567102";;;;false;;0;;0;;"MCST - The Malta Council for Science and Technology";;;"Great Siege Road";;699513;0;0;-0.0408886
40;20;0;;;"PRC";0;609.636;0;;"Herning";0;"DK";0;0;;false;;0;false;0;0;"H2 Logic A/S";68;5;;"996205230";;;;false;;0;;0;;"H2L";;;"Industriparken  34";;6.80762e+06;0;0;0.0282322
6;3;0;;;"PRC";0;40.9279;0;;"LONDON";0;"UK";0;0;;false;;0;false;0;0;"EXIS INNOVATION LTD";7;3;;"949809742";;;;false;;0;;0;;"EXIS";;;"ST JOHN STREET";;987500;0;0;-0.0744237
2;1;0;;;"REC";0;0;0;;"Vienna";0;"AT";0;0;;false;;0;false;0;0;"Fraunhofer Austria Research GmbH";39;2;;"990373881";;;;false;;0;;0;;"FhA";;;"Theresianumgasse 27";;293885;0;0;-0.0105734
2;1;0;;;"PRC";0;0;0;;"BOULOGNE-BILLANCOURT";0;"FR";0;0;;false;;0;false;0;0;"SAFRAN ELECTRONICS & DEFENSE";7;2;;"999954668";;;;false;;0;;0;;"SAFRAN ELEC&DEF";;;"18 AU 20 QUAI DU POINT DU JOUR";;796125;0;0;-0.0322224
2;1;0;;;"PUB";0;0;0;;"Budapest";0;"HU";0;0;;false;;0;false;0;0;"SZELLEMI TULAJDON NEMZETI HIVATALA";20;2;;"938803928";;;;false;;0;;0;;"HIPO";;;"GARIBALDI UTCA 2";;140520;0;0;-0.0337965
58;29;0;;;"REC";0;23608.2;0;;"FONTENAY AUX ROSES";0;"FR";0;0;;false;;0;false;0;0;"INSTITUT DE RADIOPROTECTION ET DE SURETE NUCLEAIRE";149;12;;"999480726";;;;false;;0;;0;;"IRSN";;;"AV DE LA DIVISION LECLERC 31";;3.49758e+06;0;0;-0.00110895
40;20;0;;;"REC";0;2129.92;0;;"REZ";0;"CZ";0;0;;false;;0;false;0;0;"CENTRUM VYZKUMU REZ S.R.O.";77;10;;"996153820";;;;false;;0;;0;;"CV REZ";;;"HUSINEC REZ 130";;1.22233e+06;0;0;-0.0376397
12;6;0;;;"REC";0;0;0;;"KOLN";0;"DE";0;0;;false;;0;false;0;0;"GESELLSCHAFT FUR ANLAGEN UND REAKTORSICHERHEIT (GRS) MBH";41;3;;"999460162";;;;false;;0;;0;;"GESELLSCHAFT FUER ANLAGEN- UND REAKTORSICHERHEIT (GRS) MBH";;;"SCHWERTNERGASSE 1";;255408;0;0;-0.0331642
38;19;0;;;"REC";0;669.687;0;;"PETTEN";0;"NL";0;0;;false;;0;false;0;0;"NUCLEAR RESEARCH AND CONSULTANCY GROUP";90;6;;"999514579";;;;false;;0;;0;;"NRG";;;"Westerduinweg 3";;1.39216e+06;0;0;-0.000830215
2;1;0;;;"PRC";0;0;0;;"BRUSSELS";0;"BE";0;0;;false;;0;false;0;0;"TRACTEBEL ENGINEERING S.A.";55;3;;"998086739";;;;false;;0;;0;;"TRACTEBEL";;;"AVENUE ARIANE 7";;1.53098e+06;0;0;-0.00562352
22;11;0;;;"PRC";0;96.1923;0;;"COURBEVOIE";0;"FR";0;0;;false;;0;false;0;0;"AREVA NP SAS";37;5;;"999956996";;;;false;;0;;0;;"AREVA NP SAS";;;"1 PLACE JEAN MILLIER TOUR AREVA";;3.40418e+06;0;0;0.0309558
34;17;0;;;"PRC";0;1707.87;0;;"HUSINEC REZ";0;"CZ";0;0;;false;;0;false;0;0;"UJV REZ, a.s.";70;8;;"999477428";;;;false;;0;;0;;"NRI";;;"HLAVNI 130";;1.56657e+06;0;0;-0.017016
4;2;0;;;"PRC";0;0;0;;"CLAPIERS";0;"FR";0;0;;false;;0;false;0;0;"INSTITUT DE L'AUDIOVISUEL ET DES TELECOMMUNICATIONS EN EUROPE - IDATE";48;3;;"999628360";;;;false;;0;;0;;"IDATE";;;"ALLEE YVES STOURDZE 45";;702804;0;0;0.00177742
2;1;0;;;"PRC";0;0;0;;"HEILBRONN";0;"DE";0;0;;false;;0;false;0;0;"IOLITEC IONIC LIQUIDS TECHNOLOGIES GMBH";23;2;;"962644491";;;;false;;0;;0;;"IOLITEC";;;"SALZSTRASSE 184";;545000;0;0;-0.0346459
4;2;0;;;"PRC";0;0;0;;"TRNAVA";0;"SK";0;0;;false;;0;false;0;0;"VUJE AS";37;3;;"999475488";;;;false;;0;;0;;"VUJE";;;"Okruzna 5";;401689;0;0;-0.0327736
4;2;0;;;"PRC";0;0;0;;"STOCKHOLM";0;"SE";0;0;;false;;0;false;0;0;"SVENSK KARNBRANSLEHANTERING AB";35;2;;"999910145";;;;false;;0;;0;;"SKB";;;"BLEKHOLMSTORGET 30";;624926;0;0;0.0073098
54;27;0;;;"REC";0;1648.22;0;;"BRUXELLES";0;"BE";0;0;;false;;0;false;0;0;"Studiecentrum voor Kernenergie/Centre d'Etude de l'Energie Nucléaire";110;9;;"999986775";;;;false;;0;;0;;"SCK-CEN";;;"AVENUE HERMANN DEBROUX 40";;6.54877e+06;0;0;0.0431139
4;2;0;;;"PRC";0;0;0;;"Eurajoki";0;"FI";0;0;;false;;0;false;0;0;"POSIVA OY";35;2;;"999715854";;;;false;;0;;0;;"Posiva";;;"Olkiluoto";;160252;0;0;-0.0384376
12;6;0;;;"REC";0;287.281;0;;"CHATENAY MALABRY";0;"FR";0;0;;false;;0;false;0;0;"AGENCE NATIONALE POUR LA GESTION DES DECHETS RADIOACTIFS";57;4;;"999454730";;;;false;;0;;0;;"ANDRA";;;"1-7 rue Jean Monnet - Parc de la Croix Blanche";;1.77176e+06;0;0;0.0560253
6;3;0;;;"PRC";0;0;0;;"PARIS 10";0;"FR";0;0;;false;;0;false;0;0;"MUTADIS CONSULTANTS  SARL";22;2;;"998732468";;;;false;;0;;0;;"Mutadis";;;"Rue d'Alsace  5";;245750;0;0;0.0292045
6;3;0;;;"PUB";0;0;0;;"Praha";0;"CZ";0;0;;false;;0;false;0;0;"Radioactive Waste Repository Authority";31;2;;"997737927";;;;false;;0;;0;;"SURAO";;;"Dlazdena 6";;48550;0;0;-0.0411587
10;5;0;;;"OTH";0;364.907;0;;"BRUXELLES";0;"BE";0;0;;false;;0;false;0;0;"BEL V";35;3;;"967746400";;;;false;;0;;0;;"BEL V";;;"RUE WALCOURT 148";;319687;0;0;-0.00511675
6;3;0;;;"PRC";0;0;0;;"CUMBRIA";0;"UK";0;0;;false;;0;false;0;0;"RADIOACTIVE WASTE MANAGEMENT LIMITED";31;2;;"934057136";;;;false;;0;;0;;"RWM";;;"HERDUS HOUSE INGWELL DRIVE WESTLAKES SCIENCE AND TECHNOLOGY PARK MOOR ROW";;97021;0;0;-0.0343291
8;4;0;;;"REC";0;0;0;;"TOKYO";0;"JP";0;0;;false;;0;false;0;0;"RADIOACTIVE WASTE MANAGEMENT FUNDING AND RESEARCH CENTER";43;2;;"998122726";;;;false;;0;;0;;"RWMC";;;"TSUKISHIMA CHUO-KU 1 15 7";;0;0;0;-0.0404287
4;2;0;;;"HES";0;0;0;;"Limoges";0;"FR";0;0;;false;;0;false;0;0;"UNIVERSITE DE LIMOGES";64;6;;"998267838";;;;false;;0;;0;;"UNILIM";;;"François Mitterrand 33";;1.79299e+06;0;0;-0.00691436
2;1;0;;;"REC";0;0;0;;"Roma";0;"IT";0;0;;false;;0;false;0;0;"Consorzio Interuniversitario Nazionale per la Ricerca Tecnologica Nucleare";27;2;;"996011812";;;;false;;0;;0;;"CIRTEN";;;"via Flavia 104";;547611;0;0;0.00710596
14;7;0;;;"PRC";0;3139.58;0;;"SAN SEBASTIAN DE LOS REYES - MADRID";0;"ES";0;0;;false;;0;false;0;0;"TECNATOM S.A.";55;5;;"999468213";;;;false;;0;;0;;"TECNATOM S.A.";;;"Avenida Montes de Oca  1";;699082;0;0;-0.0173059
2;1;0;;;"OTH";0;0;0;;"GIF SUR YVETTE";0;"FR";0;0;;false;;0;false;0;0;"RESEAU EUROPEEN POUR L ENSEIGNEMENT DES SCIENCES NUCLEAIRES";26;2;;"998312555";;;;false;;0;;0;;"ENEN";;;"CEA CENTRE DE SACLAY BAT 395 POINT COURIER 35 INST NAT SCIENCES & TECHN NUCLEAIRES";;460664;0;0;0.0604206
6;3;0;;;"REC";0;0;0;;"PLOVDIV";0;"BG";0;0;;false;;0;false;0;0;"MARITSA VEGETABLE CROPS RESEARCH INSTITUTE";45;4;;"999533009";;;;false;;0;;0;;"MVCRI";;;"Brezovsko Shosse Street 32";;363014;0;0;-0.0358514
2;1;0;;;"PRC";0;0;0;;"AGHIA PARASKEVI ATHINA";0;"EL";0;0;;false;;0;false;0;0;"SPACE HELLAS ANONYMI ETAIREIA SYSTIMATA KAI YPIRESIES TILEPIKOINONIONPLIROFORIKIS ASFALEIAS - IDIOTIKI EPICHEIRISI PAROCHIS YPERISION ASFA";21;2;;"999778322";;;;false;;0;;0;;"SPH";;;"MESSOGION AVE 312";;1.05406e+06;0;0;0.0546641
2;1;0;;;"PRC";0;0;0;;"ATHINA";0;"EL";0;0;;false;;0;false;0;0;"INFILI TECHNOLOGIES PRIVATE COMPANY";21;2;;"932053019";;;;false;;0;;0;;"INFT";;;"KOUSIDI 62";;522655;0;0;-0.0157951
10;5;0;;;"PRC";0;3150.62;0;;"WIEN";0;"AT";0;0;;false;;0;false;0;0;"SYNYO GmbH";83;8;;"969470478";;;;false;;0;;0;;"SYNYO";;;"Otto-Bauer-Gasse 5/14";;2.84306e+06;0;0;0.0429553
8;4;0;;;"REC";0;429.544;0;;"BRAUNSCHWEIG";0;"DE";0;0;;false;;0;false;0;0;"PHYSIKALISCH-TECHNISCHE BUNDESANSTALT";78;6;;"999596544";;;;false;;0;;0;;"PTB";;;"Bundesallee  100";;1.98986e+06;0;0;-0.0159026
4;2;0;;;"PUB";0;0;0;;"OTTAWA";0;"CA";0;0;;false;;0;false;0;0;"CANADIAN NUCLEAR SAFETY COMMISSION";30;2;;"966094490";;;;false;;0;;0;;"CANADIAN NUCLEAR SAFETY COMMISSION";;;"SLATER STREET 280";;11200;0;0;-0.0560299
4;2;0;;;"REC";0;1.81199;0;;"STUTTGART";0;"DE";0;0;;false;;0;false;0;0;"DIALOGIK GEMEINNUETZIGE GESELLSCHAFT FUER KOMMUNIKATIONS- UND KOOPERATIONSFORSCHUNG mbH";58;4;;"999532815";;;;false;;0;;0;;"DIA";;;"Lerchenstraße   22";;991719;0;0;-0.00574207
2;1;0;;;"PUB";0;0;0;;"TALLINN";0;"EE";0;0;;false;;0;false;0;0;"MAJANDUS JA KOMMUNIKATSIOONIMINISTEERIUM";41;3;;"963638450";;;;false;;0;;0;;"MKM";;;"HARJU 11";;204968;0;0;-0.037894
